,Phrase Quality,Phrase,Year
25779,0.8047543978,penalized,2011
25780,0.8047341384,tri,2011
25781,0.8047339439,bitwise,2011
25782,0.8046736949,vesicle,2011
25783,0.8046189864,nationwide,2011
25784,0.8045508656,stokes,2011
25785,0.8045467952,fight,2011
25786,0.804484375,reactors,2011
25787,0.8044366224,fujian,2011
25788,0.8044289731,steganography,2011
25789,0.8043492935,chordal,2011
25790,0.8041957712,seminar,2011
25791,0.8041896986,fortune,2011
25792,0.804095673,shirt,2011
25793,0.8040943199,multidisciplinary,2011
25794,0.8040092251,overseas,2011
25795,0.8039854962,frontier,2011
25796,0.8039721403,handwriting,2011
25797,0.8039711586,edge colored,2011
25798,0.8038904984,decodable,2011
25799,0.8038887242,collaborative writing,2011
25800,0.803772759,wlan,2011
25801,0.8036664833,fir,2011
25802,0.8036570908,underlay,2011
25803,0.8035869953,disambiguation,2011
25804,0.8035845108,modulation classification,2011
25805,0.8035303206,organic compounds,2011
25806,0.803405258,requirement engineering,2011
25807,0.8033528974,statistical model checking,2011
25808,0.8033299834,omnidirectional,2011
25809,0.8032254999,df relay,2011
25810,0.8032147309,signage,2011
25811,0.8031470105,grant,2011
25812,0.8031400902,nn,2011
25813,0.8031369913,marrow,2011
25814,0.8031210868,petrov,2011
25815,0.8030923779,vapor,2011
25816,0.8030751261,editors,2011
25817,0.8030242415,player characters,2011
25818,0.8029276533,decoupled,2011
25819,0.8028649501,turing,2011
25820,0.8027578077,child,2011
25821,0.8027520444,parahippocampal,2011
25822,0.8027062869,hough,2011
25823,0.8026820289,testability,2011
25824,0.8026803765,video footage,2011
25825,0.8026751686,vibrotactile,2011
25826,0.8026430379,adjustable,2011
25827,0.8025933555,anechoic,2011
25828,0.8025377615,skeleton,2011
25829,0.8025083564,verifier,2011
25830,0.8024895109,foraging,2011
25831,0.8024710698,american,2011
25832,0.8024562455,autonomic,2011
25833,0.8024439765,european,2011
25834,0.8024432936,retinopathy,2011
25835,0.8024416898,evolutionary history,2011
25836,0.8024019924,unifying,2011
25837,0.8023430749,folded,2011
25838,0.8023428611,radiotherapy,2011
25839,0.8022969168,noisy network coding,2011
25840,0.802288151,radiative,2011
25841,0.8022652923,opportunistic networking,2011
25842,0.8022389065,semg signals,2011
25843,0.8022108471,cell differentiation,2011
25844,0.8021710644,reviewing,2011
25845,0.8021586214,wetlands,2011
25846,0.802115564,scatter,2011
25847,0.8021135503,subgradient,2011
25848,0.8020362106,seizure,2011
25849,0.8019254772,organic,2011
25850,0.8018901317,rating prediction,2011
25851,0.8018240847,matlab,2011
25852,0.8018162203,innovate,2011
25853,0.8017720977,chemistry,2011
25854,0.8017438846,physical machine,2011
25855,0.8016375991,herbal,2011
25856,0.8016356472,pulsewidth,2011
25857,0.8016353215,washing,2011
25858,0.801573084,insect,2011
25859,0.8015383996,compulsory,2011
25860,0.8015301777,team coordination,2011
25861,0.8014982413,guard,2011
25862,0.8014650443,criticality,2011
25863,0.8014501364,manuscript,2011
25864,0.8012755534,breakdown voltage,2011
25865,0.8012620392,energy consuming,2011
25866,0.8012494279,quotient,2011
25867,0.8012140149,prioritized,2011
25868,0.8011959579,microfluidic,2011
25869,0.8011958924,rotor,2011
25870,0.8011764082,painting,2011
25871,0.8011660581,monoid,2011
25872,0.8011561776,situational,2011
25873,0.8010732416,star,2011
25874,0.8010706721,youtube videos,2011
25875,0.8010326498,subway,2011
25876,0.8010311776,viewer,2011
25877,0.8010150584,dividing,2011
25878,0.8009084594,putting,2011
25879,0.8009021399,noun,2011
25880,0.8008300879,warehousing,2011
25881,0.8008251261,cascaded,2011
25882,0.8007961694,wearable devices,2011
25883,0.800713438,religious,2011
25884,0.8006868329,coalition,2011
25885,0.8006803892,reordering,2011
25886,0.8006059932,widget,2011
25887,0.8005900899,elaboration,2011
25888,0.8005027599,charts,2011
25889,0.8004306942,chart,2011
25890,0.800408266,ubiquity,2011
25891,0.8004017515,phosphate,2011
25892,0.8003424105,telecommunications,2011
25893,0.8003098094,iit,2011
25894,0.8003097515,invited,2011
25895,0.8002958918,tournament,2011
25896,0.8002237753,eruption,2011
25897,0.8000997292,revised,2011
25898,0.800078791,ultrasonic,2011
25899,0.800074042,1b,2011
25900,0.8000423372,hierarchical dirichlet,2011
25901,0.8000012166,bipolar,2011
25902,0.7998588462,leak detection,2011
25903,0.7997498292,collaborative decision making,2011
25904,0.7992009764,rotational speed,2011
25905,0.7989819797,synchronous motors,2011
25906,0.7989055585,entropy generation,2011
25907,0.7986234285,attribute weights,2011
25908,0.7985135577,string similarity,2011
25909,0.7984378229,low voltage low power,2011
25910,0.7983802197,player experience,2011
25911,0.7981062978,fuzzy membership function,2011
25912,0.7973628829,valve point,2011
25913,0.7969900101,surface plasmon,2011
25914,0.7966421484,sum throughput,2011
25915,0.7958522594,closed form approximation,2011
25916,0.795844145,healthy adults,2011
25917,0.7957580239,cache lines,2011
25918,0.7954330002,media independent,2011
25919,0.7952684705,discourse structure,2011
25920,0.7952500935,resting state functional connectivity,2011
25921,0.7946530463,weight assignment,2011
25922,0.7944594273,codeword length,2011
25923,0.7944427037,dice similarity,2011
25924,0.794198225,qos aware service,2011
25925,0.793969624,bragg grating,2011
25926,0.7937194825,chaotic map,2011
25927,0.7936437781,lossy networks,2011
25928,0.793276794,social trust,2011
25929,0.7931916754,sorting genetic algorithm ii,2011
25930,0.7930323156,scanning electron microscopy,2011
25931,0.7929390175,femto cell,2011
25932,0.7928933276,user perceived quality,2011
25933,0.7927836143,low voltage operation,2011
25934,0.7926195649,contour detection,2011
25935,0.7925691078,plug in hybrid electric,2011
25936,0.7925448892,ssvep based,2011
25937,0.7922892149,reconfigurable processors,2011
25938,0.7921053476,feature extractors,2011
25939,0.7915670228,modulo theories smt,2011
25940,0.7913768503,torus networks,2011
25941,0.791346465,mobile social networking,2011
25942,0.7912370064,reaction forces,2011
25943,0.7910294031,user reviews,2011
25944,0.7908911247,words bow,2011
25945,0.790433085,public organizations,2011
25946,0.7903540385,mds code,2011
25947,0.7903499528,gpu clusters,2011
25948,0.7903464699,rayleigh fading environment,2011
25949,0.7902780006,eigen decomposition,2011
25950,0.7902437445,harsh environment,2011
25951,0.7900628605,low swing,2011
25952,0.7897059463,memory hierarchies,2011
25953,0.7896867211,clean slate,2011
25954,0.7890156409,slm scheme,2011
25955,0.7886016187,key value store,2011
25956,0.7885370033,virtual infrastructure,2011
25957,0.7883306334,fading statistics,2011
25958,0.7883070095,group sparsity,2011
25959,0.7878872779,geo location,2011
25960,0.7878489139,english speakers,2011
25961,0.7877949194,descriptive statistics,2011
25962,0.7875389112,sparsity pattern,2011
25963,0.7874517503,group wise,2011
25964,0.7872804286,social life,2011
25965,0.787075145,heat diffusion,2011
25966,0.7866786583,prediction market,2011
25967,0.7865564335,imbalanced datasets,2011
25968,0.7862013153,oct images,2011
25969,0.7860297652,abnormal events,2011
25970,0.786025137,pixel expansion,2011
25971,0.7859413433,internet of things iot,2011
25972,0.7857711046,lattice codes,2011
25973,0.7856393192,handover procedure,2011
25974,0.7855269319,learning achievement,2011
25975,0.7849331977,game mechanics,2011
25976,0.7849005348,turning point,2011
25977,0.7847566253,exponentially weighted,2011
25978,0.7846010578,micro grid,2011
25979,0.7843409412,anterior temporal,2011
25980,0.784185502,incident light,2011
25981,0.7838609746,microsoft research,2011
25982,0.7835829958,orthogonal array,2011
25983,0.7833705581,3gpp lte advanced,2011
25984,0.7829984645,sum rates,2011
25985,0.782991149,speaker specific,2011
25986,0.782915735,solar power,2011
25987,0.7827177006,logit model,2011
25988,0.7824511451,priority levels,2011
25989,0.7823703678,procedural content,2011
25990,0.7823604683,micro controller,2011
25991,0.7818516199,mobile operators,2011
25992,0.7813315733,rna seq data,2011
25993,0.7812858941,state space representation,2011
25994,0.7812782127,novelty mining,2011
25995,0.7806936202,social awareness,2011
25996,0.7805892442,tv white,2011
25997,0.7804069211,electric power systems,2011
25998,0.7802718529,brain tissues,2011
25999,0.7801126467,similarity calculation,2011
26000,0.7800830336,multi hop wireless sensor networks,2011
26001,0.7799667259,environmental pollution,2011
26002,0.779931462,social responsibility,2011
26003,0.7799297021,temperature measurement,2011
26004,0.7797872528,depth cameras,2011
26005,0.7797231111,rotor speed,2011
26006,0.7796708113,virtual routers,2011
26007,0.7796533557,delay doppler,2011
26008,0.7795049876,virtual instrument,2011
26009,0.7793062837,market price,2011
26010,0.7788933791,native english,2011
26011,0.7786269144,guaranteed qos,2011
26012,0.778186057,linear orders,2011
26013,0.7780940187,frame interpolation,2011
26014,0.7780190951,receiver operating characteristic curve,2011
26015,0.7778533464,air flow,2011
26016,0.7776571834,positive semi definite,2011
26017,0.7775310275,electrostatic potential,2011
26018,0.7774362934,diffusion approximation,2011
26019,0.7773127345,hadoop cluster,2011
26020,0.7772796246,atomic operations,2011
26021,0.7770413249,blood oxygen level,2011
26022,0.776342546,homogeneous poisson,2011
26023,0.7763423612,healthcare industry,2011
26024,0.7761731552,age matched,2011
26025,0.7760684452,image editing,2011
26026,0.7754416671,wireless testbed,2011
26027,0.7752771113,facial recognition,2011
26028,0.7752618124,mixed precision,2011
26029,0.7750538778,cell membrane,2011
26030,0.7749656557,social inclusion,2011
26031,0.7748760706,hierarchical agglomerative,2011
26032,0.7748033279,gps traces,2011
26033,0.7748023497,speed limits,2011
26034,0.7744933867,multi start,2011
26035,0.7744556646,abstract domains,2011
26036,0.7743614483,artificial bee colony abc algorithm,2011
26037,0.7743445202,magnetic resonance image,2011
26038,0.7742432211,integer nonlinear programming,2011
26039,0.7741972111,diagonal matrix,2011
26040,0.7738282656,resource demand,2011
26041,0.7737775525,business document,2011
26042,0.7736337404,f1 measure,2011
26043,0.7735717276,cone programming,2011
26044,0.7729881864,ground reaction,2011
26045,0.7729719326,saddle point problems,2011
26046,0.7728993154,symmetric channels,2011
26047,0.7727616925,stereoscopic image,2011
26048,0.7727078076,decision matrix,2011
26049,0.7726950728,clustering ensemble,2011
26050,0.7726004557,missed detection,2011
26051,0.7725257435,angular rate,2011
26052,0.7723196581,signal conditioning,2011
26053,0.7722877614,fractional programming,2011
26054,0.772053405,chain code,2011
26055,0.7716416491,local descriptor,2011
26056,0.7715468123,voltage supply,2011
26057,0.7712341432,weighted moving average,2011
26058,0.7711165852,neural activation,2011
26059,0.7710773288,zero correlation zone,2011
26060,0.7710688032,multi terminal,2011
26061,0.7702950519,defense mechanism,2011
26062,0.7702818775,scene flow,2011
26063,0.7702239289,modified genetic algorithm,2011
26064,0.7701353606,natural resources,2011
26065,0.7698534395,electric energy,2011
26066,0.7697268142,user terminal,2011
26067,0.7696418357,periodic boundary conditions,2011
26068,0.7696269857,genes involved,2011
26069,0.7691214414,nonlinear time delay systems,2011
26070,0.7690030471,conversion efficiency,2011
26071,0.7688388432,cloud computing infrastructure,2011
26072,0.7686222103,quadratic programming problems,2011
26073,0.7685853744,structural connectivity,2011
26074,0.7679200614,memristor based,2011
26075,0.7679087593,online social media,2011
26076,0.7677817637,rate limiting,2011
26077,0.7676854933,fiber orientation,2011
26078,0.7676780601,band width,2011
26079,0.7675539944,post release,2011
26080,0.7675030059,military operations,2011
26081,0.7672281376,maturity level,2011
26082,0.7671706011,information spreading,2011
26083,0.7671592918,voltage ripple,2011
26084,0.7670866451,probabilistic graphical model,2011
26085,0.7670827794,multi objective genetic algorithms,2011
26086,0.7670481024,design thinking,2011
26087,0.7665887016,genetic variants,2011
26088,0.7664827868,network analyzer,2011
26089,0.765911559,frequency division multiple access sc fdma,2011
26090,0.7658114334,super efficiency,2011
26091,0.76577801,gpu programming,2011
26092,0.7655730078,learning analytics,2011
26093,0.7653131406,distribution centers,2011
26094,0.7652943834,subgradient method,2011
26095,0.7650745213,data curation,2011
26096,0.7650420981,highly heterogeneous,2011
26097,0.7646225503,patient privacy,2011
26098,0.7643583819,road segments,2011
26099,0.7643434024,fpga platforms,2011
26100,0.7639731608,javascript code,2011
26101,0.7638526259,argumentation semantics,2011
26102,0.7632855431,industrial automation systems,2011
26103,0.7632699578,object detector,2011
26104,0.7632686894,cell edge user throughput,2011
26105,0.7631308161,characteristic equation,2011
26106,0.7628212823,computer assisted language learning,2011
26107,0.7626305566,multiple target tracking,2011
26108,0.762611613,pre silicon,2011
26109,0.7625756164,selected papers,2011
26110,0.7619145079,stereo matching algorithm,2011
26111,0.761886846,affective responses,2011
26112,0.7618437749,speed limit,2011
26113,0.7618169632,phase ii,2011
26114,0.7616725527,time division duplex tdd,2011
26115,0.7613215942,neural field,2011
26116,0.7612855377,patient health,2011
26117,0.760391734,channel reciprocity,2011
26118,0.7603061894,femtocell network,2011
26119,0.7602193702,sparse regression,2011
26120,0.7601707969,rna structure,2011
26121,0.7601211912,category learning,2011
26122,0.7600905149,trajectory optimization,2011
26123,0.7600371225,facial feature points,2011
26124,0.7600222534,tactical networks,2011
26125,0.7594448327,modal analysis,2011
26126,0.7592115134,multi view stereo,2011
26127,0.7591440154,autonomous driving,2011
26128,0.7588201999,security games,2011
26129,0.7587518598,single axis,2011
26130,0.7586975958,balance equations,2011
26131,0.7585214829,linguistic labels,2011
26132,0.7583685681,social media sites,2011
26133,0.7582940639,12v supply,2011
26134,0.7577512753,online health,2011
26135,0.7577204143,inter arrival times,2011
26136,0.7576916726,sequence reads,2011
26137,0.7576252105,skin surface,2011
26138,0.7572182345,ldr images,2011
26139,0.7570116222,social games,2011
26140,0.7567040167,noisy feedback,2011
26141,0.7564027637,robot hands,2011
26142,0.7561955568,cuda implementation,2011
26143,0.7560841365,vehicle safety,2011
26144,0.7559275798,collective classification,2011
26145,0.7557779226,clock generation,2011
26146,0.755468671,smart grid applications,2011
26147,0.7552877307,underlay cognitive,2011
26148,0.7547852005,sub nyquist,2011
26149,0.7547463813,dynamic causal,2011
26150,0.7546930996,placement strategy,2011
26151,0.754656463,hybrid cloud,2011
26152,0.7543475667,cord injury,2011
26153,0.7542836566,possibility distributions,2011
26154,0.7539533247,load aware,2011
26155,0.7539177942,brain extraction,2011
26156,0.753870251,completely automated,2011
26157,0.753855686,extensive form,2011
26158,0.7536328121,physiological noise,2011
26159,0.753053905,uci data sets,2011
26160,0.7529123944,vehicle motion,2011
26161,0.7528736978,particle in cell,2011
26162,0.7525823713,single hidden layer,2011
26163,0.7524872512,resource efficiency,2011
26164,0.7521111674,tree species,2011
26165,0.751622896,phase diagram,2011
26166,0.7515823474,poisson noise,2011
26167,0.7515685031,social communities,2011
26168,0.7509608951,belief space,2011
26169,0.7508867107,dependability analysis,2011
26170,0.7507376059,diffusion coefficients,2011
26171,0.7506137389,radio wave,2011
26172,0.7505812073,discrete time nonlinear systems,2011
26173,0.7504395822,mu mimo systems,2011
26174,0.7502736233,range expansion,2011
26175,0.7499650467,main body,2011
26176,0.7496338534,tumor cells,2011
26177,0.7496021436,spectral signatures,2011
26178,0.7495823464,payoff functions,2011
26179,0.7491611466,home area,2011
26180,0.7491337749,network connection,2011
26181,0.749093779,undergraduate engineering,2011
26182,0.7487011978,memory pages,2011
26183,0.7486854259,visual object recognition,2011
26184,0.7486332165,cold start problem,2011
26185,0.7484977672,incoming packets,2011
26186,0.7482728522,diffuse optical,2011
26187,0.7479665548,policy search,2011
26188,0.7479313316,legitimate user,2011
26189,0.7478487921,mapreduce applications,2011
26190,0.7478065265,vehicular mobility,2011
26191,0.747249807,retransmission scheme,2011
26192,0.7472041094,smart energy,2011
26193,0.7471521191,fault localization techniques,2011
26194,0.7468521308,sequence pairs,2011
26195,0.7467236949,open source tools,2011
26196,0.7466874797,cache aware,2011
26197,0.7465420995,cloud computing services,2011
26198,0.7464237037,traffic volumes,2011
26199,0.7459395223,am fm,2011
26200,0.7457494038,spectral amplitude,2011
26201,0.7457241894,density ratio,2011
26202,0.7457158718,amplify and forward af relay,2011
26203,0.7452725324,engage students,2011
